date,store_nbr,station_nbr,item_nbr,units
2013-09-21,35,5,105,5
2013-09-21,37,13,5,11
2013-09-21,37,13,15,1
2013-09-21,37,13,45,69
2013-09-21,37,13,53,1
2013-09-21,37,13,104,2
2013-09-21,38,14,9,49
2013-09-21,38,14,45,106
2013-09-21,38,14,52,1
2013-09-21,38,14,98,2
2013-09-21,40,13,5,81
2013-09-21,40,13,45,97
2013-09-21,42,14,5,48
2013-09-21,42,14,45,52
2013-09-21,45,16,9,19
2013-09-21,45,16,26,3
2013-09-22,1,1,9,33
2013-09-22,1,1,28,12
2013-09-22,1,1,99,4
2013-09-22,2,14,5,55
2013-09-22,2,14,44,162
2013-09-22,3,7,5,81
2013-09-22,3,7,45,100
2013-09-22,4,9,9,161
2013-09-22,4,9,27,19
2013-09-22,4,9,90,3
2013-09-22,4,9,101,2
2013-09-22,5,12,16,31
2013-09-22,5,12,20,3
2013-09-22,5,12,32,2
2013-09-22,5,12,37,23
2013-09-22,6,14,9,36
2013-09-22,6,14,45,84
2013-09-22,10,12,5,20
2013-09-22,10,12,21,1
2013-09-22,10,12,37,31
2013-09-22,11,10,9,119
2013-09-22,11,10,68,56
2013-09-22,14,16,9,19
2013-09-22,14,16,25,24
2013-09-22,15,13,5,68
2013-09-22,15,13,17,5
2013-09-22,15,13,45,134
2013-09-22,16,2,16,21
2013-09-22,16,2,25,204
2013-09-22,19,15,16,22
2013-09-22,19,15,69,3
2013-09-22,19,15,75,2
2013-09-22,19,15,83,13
2013-09-22,20,7,5,65
2013-09-22,20,7,41,29
2013-09-22,21,3,5,49
2013-09-22,21,3,44,95
2013-09-22,22,10,9,77
2013-09-22,22,10,68,31
2013-09-22,24,9,6,54
2013-09-22,24,9,43,64
2013-09-22,24,9,60,1
2013-09-22,25,13,9,197
2013-09-22,25,13,12,1
2013-09-22,25,13,45,99
2013-09-22,27,10,9,56
2013-09-22,27,10,68,17
2013-09-22,27,10,80,1
2013-09-22,28,7,5,47
2013-09-22,28,7,45,49
2013-09-22,29,3,8,62
2013-09-22,29,3,41,27
2013-09-22,29,3,45,81
2013-09-22,30,19,16,22
2013-09-22,30,19,44,139
2013-09-22,32,13,9,59
2013-09-22,32,13,19,3
2013-09-22,32,13,45,87
2013-09-22,33,3,9,215
2013-09-22,33,3,44,234
2013-09-22,35,5,16,29
2013-09-22,35,5,24,27
2013-09-22,35,5,66,30
2013-09-22,37,13,5,120
2013-09-22,37,13,15,1
2013-09-22,37,13,45,85
2013-09-22,37,13,53,1
2013-09-22,37,13,104,7
2013-09-22,37,13,105,2
2013-09-22,38,14,9,96
2013-09-22,38,14,45,93
2013-09-22,38,14,52,4
2013-09-22,40,13,5,63
2013-09-22,40,13,45,120
2013-09-22,41,12,16,28
2013-09-22,41,12,68,35
2013-09-22,42,14,5,12
2013-09-22,42,14,45,56
2013-09-22,44,12,5,57
2013-09-22,44,12,68,69
2013-09-22,44,12,105,3
2013-09-22,45,16,9,15
2013-09-22,45,16,26,13
2013-09-23,1,1,9,28
2013-09-23,1,1,28,5
2013-09-23,2,14,5,36
2013-09-23,2,14,44,102
2013-09-23,3,7,5,21
2013-09-23,3,7,45,67
2013-09-23,4,9,9,68
2013-09-23,4,9,27,11
2013-09-23,4,9,90,1
2013-09-23,5,12,16,21
2013-09-23,5,12,20,4
2013-09-23,5,12,37,12
2013-09-23,5,12,105,1
2013-09-23,6,14,9,75
2013-09-23,6,14,45,45
2013-09-23,9,17,5,39
2013-09-23,9,17,10,2
2013-09-23,9,17,45,96
2013-09-23,10,12,5,35
2013-09-23,10,12,37,18
2013-09-23,11,10,9,58
2013-09-23,11,10,68,24
2013-09-23,14,16,9,7
2013-09-23,14,16,25,18
2013-09-23,15,13,5,55
2013-09-23,15,13,45,65
2013-09-23,16,2,16,6
2013-09-23,16,2,25,116
2013-09-23,18,17,5,20
2013-09-23,18,17,37,12
2013-09-23,18,17,72,1
2013-09-23,19,15,16,17
2013-09-23,19,15,69,4
2013-09-23,19,15,83,9
2013-09-23,20,7,5,39
2013-09-23,20,7,41,24
2013-09-23,21,3,5,19
2013-09-23,21,3,44,73
2013-09-23,22,10,9,24
2013-09-23,22,10,68,12
2013-09-23,23,17,5,36
2013-09-23,23,17,29,1
2013-09-23,23,17,45,45
2013-09-23,24,9,6,2
2013-09-23,24,9,43,30
2013-09-23,25,13,9,143
2013-09-23,25,13,45,57
2013-09-23,26,17,5,29
2013-09-23,26,17,45,42
2013-09-23,27,10,9,37
2013-09-23,27,10,21,1
2013-09-23,27,10,68,7
2013-09-23,28,7,5,64
2013-09-23,28,7,45,58
2013-09-23,29,3,8,10
2013-09-23,29,3,41,26
2013-09-23,29,3,45,66
2013-09-23,30,19,16,13
2013-09-23,30,19,44,65
2013-09-23,31,17,9,31
2013-09-23,31,17,45,76
2013-09-23,31,17,98,1
2013-09-23,32,13,9,19
2013-09-23,32,13,45,51
2013-09-23,32,13,51,1
2013-09-23,33,3,9,100
2013-09-23,33,3,44,160
2013-09-23,34,17,9,54
2013-09-23,34,17,45,92
2013-09-23,34,17,52,4
2013-09-23,35,5,16,14
2013-09-23,35,5,24,7
2013-09-23,35,5,50,1
2013-09-23,35,5,66,16
2013-09-23,37,13,5,26
2013-09-23,37,13,38,1
2013-09-23,37,13,45,34
2013-09-23,37,13,53,2
2013-09-23,37,13,104,1
2013-09-23,38,14,9,76
2013-09-23,38,14,45,91
2013-09-23,38,14,52,1
2013-09-23,40,13,5,30
2013-09-23,40,13,45,44
2013-09-23,41,12,16,18
2013-09-23,41,12,68,11
2013-09-23,42,14,5,9
2013-09-23,42,14,45,64
2013-09-23,44,12,5,47
2013-09-23,44,12,68,40
2013-09-23,44,12,94,1
2013-09-23,45,16,9,9
2013-09-23,45,16,26,10
2013-09-24,1,1,9,18
2013-09-24,1,1,28,5
2013-09-24,1,1,47,11
2013-09-24,1,1,99,2
2013-09-24,2,14,5,40
2013-09-24,2,14,11,2
2013-09-24,2,14,44,89
2013-09-24,3,7,5,18
2013-09-24,3,7,45,60
2013-09-24,4,9,9,173
2013-09-24,4,9,27,8
2013-09-24,4,9,101,1
2013-09-24,5,12,16,12
2013-09-24,5,12,20,1
2013-09-24,5,12,37,8
2013-09-24,5,12,105,1
2013-09-24,6,14,9,45
2013-09-24,6,14,45,53
2013-09-24,7,6,5,22
2013-09-24,7,6,23,24
2013-09-24,7,6,95,57
2013-09-24,8,4,5,45
2013-09-24,8,4,23,5
2013-09-24,8,4,59,1
2013-09-24,8,4,100,1
2013-09-24,9,17,5,18
2013-09-24,9,17,45,55
2013-09-24,9,17,105,2
2013-09-24,10,12,5,21
2013-09-24,10,12,37,18
2013-09-24,11,10,9,36
2013-09-24,11,10,68,21
2013-09-24,11,10,87,1
2013-09-24,13,6,5,42
2013-09-24,13,6,36,42
2013-09-24,14,16,9,13
2013-09-24,14,16,25,10
2013-09-24,15,13,5,10
2013-09-24,15,13,17,2
2013-09-24,15,13,45,57
2013-09-24,16,2,16,13
2013-09-24,16,2,25,117
2013-09-24,17,20,9,168
2013-09-24,17,20,37,46
2013-09-24,18,17,5,19
2013-09-24,18,17,37,4
2013-09-24,18,17,72,2
2013-09-24,19,15,16,24
2013-09-24,19,15,83,6
2013-09-24,20,7,5,57
2013-09-24,20,7,18,5
2013-09-24,20,7,41,14
2013-09-24,21,3,5,16
2013-09-24,21,3,44,75
2013-09-24,22,10,9,11
2013-09-24,22,10,54,2
2013-09-24,22,10,68,36
2013-09-24,23,17,5,39
2013-09-24,23,17,45,29
2013-09-24,24,9,6,23
2013-09-24,24,9,43,28
2013-09-24,24,9,60,1
2013-09-24,25,13,9,97
2013-09-24,25,13,45,74
2013-09-24,26,17,5,25
2013-09-24,26,17,45,28
2013-09-24,27,10,9,32
2013-09-24,27,10,21,2
2013-09-24,27,10,68,21
2013-09-24,28,7,5,21
2013-09-24,28,7,45,47
2013-09-24,29,3,8,15
2013-09-24,29,3,41,20
2013-09-24,29,3,45,38
2013-09-24,30,19,16,13
2013-09-24,30,19,44,78
2013-09-24,30,19,65,1
2013-09-24,31,17,9,74
2013-09-24,31,17,45,73
2013-09-24,32,13,9,15
2013-09-24,32,13,19,1
2013-09-24,32,13,45,31
2013-09-24,33,3,9,79
2013-09-24,33,3,44,207
2013-09-24,34,17,9,33
2013-09-24,34,17,31,2
2013-09-24,34,17,45,63
2013-09-24,35,5,16,24
2013-09-24,35,5,50,2
2013-09-24,35,5,66,16
2013-09-24,36,18,9,32
2013-09-24,36,18,30,1
2013-09-24,36,18,44,148
2013-09-24,37,13,5,22
2013-09-24,37,13,38,3
2013-09-24,37,13,45,36
2013-09-24,38,14,9,64
2013-09-24,38,14,45,86
2013-09-24,39,8,9,10
2013-09-24,39,8,36,10
2013-09-24,40,13,5,18
2013-09-24,40,13,45,55
2013-09-24,40,13,51,1
2013-09-24,41,12,16,21
2013-09-24,41,12,68,26
2013-09-24,42,14,5,53
2013-09-24,42,14,45,60
2013-09-24,44,12,5,25
2013-09-24,44,12,68,28
2013-09-24,45,16,9,2
2013-09-24,45,16,26,3
2013-09-25,1,1,9,6
2013-09-25,1,1,28,6
2013-09-25,1,1,47,1
2013-09-25,1,1,99,1
2013-09-25,4,9,9,106
2013-09-25,4,9,27,12
2013-09-25,5,12,16,18
2013-09-25,5,12,20,2
2013-09-25,5,12,37,8
2013-09-25,7,6,5,29
2013-09-25,7,6,23,19
2013-09-25,7,6,95,57
2013-09-25,10,12,5,35
2013-09-25,10,12,21,1
2013-09-25,10,12,37,19
2013-09-25,11,10,9,12
2013-09-25,11,10,68,33
2013-09-25,11,10,87,2
2013-09-25,13,6,5,30
2013-09-25,13,6,36,45
2013-09-25,14,16,9,8
2013-09-25,14,16,25,15
2013-09-25,15,13,5,36
2013-09-25,15,13,45,82
2013-09-25,15,13,49,1
2013-09-25,16,2,16,1
2013-09-25,16,2,25,137
2013-09-25,19,15,16,14
2013-09-25,19,15,75,1
2013-09-25,19,15,83,4
2013-09-25,22,10,9,13
2013-09-25,22,10,68,22
2013-09-25,22,10,104,3
2013-09-25,24,9,6,8
2013-09-25,24,9,43,42
2013-09-25,24,9,60,1
2013-09-25,25,13,9,50
2013-09-25,25,13,12,1
2013-09-25,25,13,45,61
2013-09-25,27,10,9,19
2013-09-25,27,10,21,2
2013-09-25,27,10,68,3
2013-09-25,30,19,13,3
2013-09-25,30,19,16,11
2013-09-25,30,19,44,105
2013-09-25,32,13,9,15
2013-09-25,32,13,19,1
2013-09-25,32,13,45,31
2013-09-25,35,5,16,19
2013-09-25,35,5,50,1
2013-09-25,35,5,66,24
2013-09-25,36,18,9,31
2013-09-25,36,18,30,1
2013-09-25,36,18,44,45
2013-09-25,37,13,5,13
2013-09-25,37,13,38,2
2013-09-25,37,13,45,43
2013-09-25,37,13,104,1
2013-09-25,37,13,105,2
2013-09-25,39,8,36,4
2013-09-25,40,13,5,36
2013-09-25,40,13,15,1
2013-09-25,40,13,45,53
2013-09-25,41,12,16,33
2013-09-25,41,12,68,15
2013-09-25,44,12,5,23
2013-09-25,44,12,68,43
2013-09-25,44,12,94,1
2013-09-25,44,12,105,1
2013-09-25,45,16,9,13
2013-09-25,45,16,26,1
2013-09-26,1,1,9,13
2013-09-26,1,1,28,6
2013-09-26,1,1,47,6
2013-09-26,4,9,9,82
2013-09-26,4,9,27,10
2013-09-26,4,9,101,2
2013-09-26,5,12,16,12
2013-09-26,5,12,20,2
2013-09-26,5,12,37,5
2013-09-26,7,6,5,60
2013-09-26,7,6,23,24
2013-09-26,7,6,95,36
2013-09-26,10,12,5,79
2013-09-26,10,12,21,2
2013-09-26,10,12,37,12
2013-09-26,11,10,9,11
2013-09-26,11,10,68,20
2013-09-26,13,6,5,24
2013-09-26,13,6,36,66
2013-09-26,14,16,9,2
2013-09-26,14,16,25,9
2013-09-26,15,13,5,57
2013-09-26,15,13,17,2
2013-09-26,15,13,45,61
2013-09-26,16,2,16,13
2013-09-26,16,2,25,143
2013-09-26,19,15,16,18
2013-09-26,19,15,75,4
2013-09-26,19,15,83,6
2013-09-26,22,10,9,5
2013-09-26,22,10,54,1
2013-09-26,22,10,68,24
2013-09-26,22,10,104,1
2013-09-26,24,9,6,31
2013-09-26,24,9,43,58
2013-09-26,24,9,60,2
2013-09-26,25,13,9,85
2013-09-26,25,13,45,66
2013-09-26,27,10,9,18
2013-09-26,27,10,68,10
2013-09-26,30,19,13,1
2013-09-26,30,19,16,13
2013-09-26,30,19,44,68
2013-09-26,30,19,65,2
2013-09-26,32,13,9,5
2013-09-26,32,13,19,1
2013-09-26,32,13,45,32
2013-09-26,35,5,16,28
2013-09-26,35,5,66,11
2013-09-26,36,18,9,23
2013-09-26,36,18,44,60
2013-09-26,37,13,5,41
2013-09-26,37,13,38,5
2013-09-26,37,13,45,34
2013-09-26,37,13,104,1
2013-09-26,37,13,105,1
2013-09-26,39,8,9,3
2013-09-26,39,8,36,6
2013-09-26,40,13,5,12
2013-09-26,40,13,45,33
2013-09-26,40,13,106,1
2013-09-26,41,12,16,17
2013-09-26,41,12,68,24
2013-09-26,44,12,5,26
2013-09-26,44,12,68,29
2013-09-26,45,16,9,24
2013-09-26,45,16,26,4
2013-09-27,1,1,9,11
2013-09-27,1,1,28,7
2013-09-27,1,1,47,8
2013-09-27,1,1,99,1
2013-09-27,4,9,9,117
2013-09-27,4,9,27,5
2013-09-27,5,12,16,18
2013-09-27,5,12,37,10
2013-09-27,5,12,105,7
2013-09-27,7,6,5,66
2013-09-27,7,6,23,18
2013-09-27,7,6,95,42
2013-09-27,10,12,5,63
2013-09-27,10,12,21,1
2013-09-27,10,12,37,33
2013-09-27,11,10,9,24
2013-09-27,11,10,68,26
2013-09-27,11,10,87,4
2013-09-27,13,6,5,53
2013-09-27,13,6,36,51
2013-09-27,14,16,9,31
2013-09-27,14,16,25,9
2013-09-27,15,13,5,41
2013-09-27,15,13,17,2
2013-09-27,15,13,45,79
2013-09-27,16,2,16,16
2013-09-27,16,2,25,148
2013-09-27,19,15,16,16
2013-09-27,19,15,83,12
2013-09-27,22,10,9,42
2013-09-27,22,10,54,1
2013-09-27,22,10,68,25
2013-09-27,24,9,6,45
2013-09-27,24,9,43,57
2013-09-27,24,9,60,1
2013-09-27,25,13,9,54
2013-09-27,25,13,45,69
2013-09-27,27,10,9,18
2013-09-27,27,10,21,2
2013-09-27,27,10,68,9
2013-09-27,30,19,16,9
2013-09-27,30,19,44,95
2013-09-27,32,13,9,66
2013-09-27,32,13,45,47
2013-09-27,35,5,16,15
2013-09-27,35,5,66,9
2013-09-27,36,18,9,19
2013-09-27,36,18,44,59
2013-09-27,37,13,5,19
2013-09-27,37,13,15,2
2013-09-27,37,13,38,4
2013-09-27,37,13,45,46
2013-09-27,37,13,104,4
2013-09-27,39,8,9,1
2013-09-27,39,8,36,6
2013-09-27,40,13,5,32
2013-09-27,40,13,45,64
2013-09-27,40,13,106,4
2013-09-27,41,12,16,19
2013-09-27,41,12,68,16
2013-09-27,44,12,5,21
2013-09-27,44,12,68,44
2013-09-27,45,16,9,12
2013-09-27,45,16,26,5
2013-09-28,1,1,9,22
2013-09-28,1,1,28,9
2013-09-28,1,1,47,20
2013-09-28,1,1,51,2
2013-09-28,1,1,99,3
2013-09-28,4,9,9,200
2013-09-28,4,9,27,11
2013-09-28,4,9,96,1
2013-09-28,4,9,101,1
2013-09-28,5,12,16,27
2013-09-28,5,12,20,3
2013-09-28,5,12,32,4
2013-09-28,5,12,37,16
2013-09-28,7,6,5,48
2013-09-28,7,6,23,31
2013-09-28,7,6,95,67
2013-09-28,10,12,5,115
2013-09-28,10,12,21,1
2013-09-28,10,12,37,34
2013-09-28,11,10,9,37
2013-09-28,11,10,68,35
2013-09-28,11,10,86,1
2013-09-28,12,11,16,44
2013-09-28,12,11,37,26
2013-09-28,13,6,5,75
2013-09-28,13,6,36,76
2013-09-28,14,16,9,3
2013-09-28,14,16,25,20
2013-09-28,15,13,5,64
2013-09-28,15,13,17,4
2013-09-28,15,13,45,113
2013-09-28,16,2,16,31
2013-09-28,16,2,25,166
2013-09-28,19,15,16,21
2013-09-28,19,15,83,14
2013-09-28,22,10,9,44
2013-09-28,22,10,68,22
2013-09-28,24,9,6,57
2013-09-28,24,9,43,53
2013-09-28,25,13,9,88
2013-09-28,25,13,45,67
2013-09-28,27,10,9,16
2013-09-28,27,10,21,3
2013-09-28,27,10,68,22
2013-09-28,30,19,16,22
2013-09-28,30,19,44,135
2013-09-28,30,19,65,2
2013-09-28,32,13,9,67
2013-09-28,32,13,45,50
2013-09-28,35,5,16,35
2013-09-28,35,5,66,24
2013-09-28,36,18,9,24
2013-09-28,36,18,30,2
2013-09-28,36,18,44,61
2013-09-28,37,13,5,35
2013-09-28,37,13,15,2
2013-09-28,37,13,45,64
2013-09-28,37,13,53,1
2013-09-28,39,8,9,1
2013-09-28,39,8,36,8
2013-09-28,40,13,5,65
2013-09-28,40,13,45,82
2013-09-28,41,12,16,33
2013-09-28,41,12,68,27
2013-09-28,43,11,16,24
2013-09-28,43,11,37,16
2013-09-28,44,12,5,36
2013-09-28,44,12,68,70
2013-09-28,45,16,9,9
2013-09-28,45,16,26,2
2013-09-29,1,1,9,43
2013-09-29,1,1,28,2
2013-09-29,1,1,40,1
2013-09-29,1,1,47,1
2013-09-29,1,1,51,1
2013-09-29,1,1,99,3
2013-09-29,4,9,9,245
2013-09-29,4,9,27,20
2013-09-29,5,12,16,17
2013-09-29,5,12,20,3
2013-09-29,5,12,37,20
2013-09-29,5,12,105,4
2013-09-29,7,6,5,66
2013-09-29,7,6,23,52
2013-09-29,7,6,95,65
2013-09-29,10,12,5,33
2013-09-29,10,12,37,26
2013-09-29,11,10,9,41
2013-09-29,11,10,68,47
2013-09-29,12,11,16,29
2013-09-29,12,11,37,22
2013-09-29,13,6,5,50
2013-09-29,13,6,36,76
2013-09-29,14,16,9,8
2013-09-29,14,16,25,14
2013-09-29,15,13,5,106
2013-09-29,15,13,15,1
2013-09-29,15,13,17,4
2013-09-29,15,13,45,133
2013-09-29,16,2,16,18
2013-09-29,16,2,25,207
2013-09-29,19,15,16,37
2013-09-29,19,15,83,9
2013-09-29,22,10,9,70
2013-09-29,22,10,68,20
2013-09-29,24,9,6,20
2013-09-29,24,9,43,65
2013-09-29,24,9,60,1
2013-09-29,25,13,9,122
2013-09-29,25,13,45,87
2013-09-29,25,13,50,1
2013-09-29,27,10,9,66
2013-09-29,27,10,21,3
2013-09-29,27,10,68,17
2013-09-29,30,19,16,21
2013-09-29,30,19,44,138
2013-09-29,32,13,9,42
2013-09-29,32,13,19,2
2013-09-29,32,13,45,47
2013-09-29,35,5,16,23
2013-09-29,35,5,50,2
2013-09-29,35,5,66,24
2013-09-29,35,5,105,2
2013-09-29,36,18,9,56
2013-09-29,36,18,30,1
2013-09-29,36,18,44,72
2013-09-29,37,13,5,62
2013-09-29,37,13,15,1
2013-09-29,37,13,38,3
2013-09-29,37,13,45,57
2013-09-29,37,13,104,1
2013-09-29,37,13,105,1
2013-09-29,39,8,9,6
2013-09-29,39,8,36,18
2013-09-29,40,13,5,57
2013-09-29,40,13,45,85
2013-09-29,41,12,16,34
2013-09-29,41,12,68,28
2013-09-29,43,11,16,27
2013-09-29,43,11,37,9
2013-09-29,44,12,5,49
2013-09-29,44,12,68,58
2013-09-29,44,12,105,2
2013-09-29,45,16,9,42
2013-09-29,45,16,26,6
2013-09-30,1,1,9,26
2013-09-30,1,1,28,3
2013-09-30,1,1,47,10
2013-09-30,1,1,99,2
2013-09-30,4,9,9,100
2013-09-30,4,9,27,9
2013-09-30,4,9,101,1
2013-09-30,5,12,16,18
2013-09-30,5,12,20,2
2013-09-30,5,12,32,1
2013-09-30,5,12,37,17
2013-09-30,7,6,5,34
2013-09-30,7,6,23,19
2013-09-30,7,6,95,57
2013-09-30,10,12,5,86
2013-09-30,10,12,37,16
2013-09-30,11,10,9,47
2013-09-30,11,10,68,24
2013-09-30,12,11,16,20
2013-09-30,12,11,37,14
2013-09-30,12,11,79,1
2013-09-30,13,6,5,43
2013-09-30,13,6,36,58
2013-09-30,14,16,9,12
2013-09-30,14,16,25,12
2013-09-30,15,13,5,26
2013-09-30,15,13,15,1
2013-09-30,15,13,17,2
2013-09-30,15,13,45,81
2013-09-30,16,2,16,11
2013-09-30,16,2,25,113
2013-09-30,19,15,16,18
2013-09-30,19,15,83,3
2013-09-30,22,10,9,25
2013-09-30,22,10,68,12
2013-09-30,24,9,6,28
2013-09-30,24,9,43,49
2013-09-30,24,9,60,2
2013-09-30,25,13,9,113
2013-09-30,25,13,45,57
2013-09-30,27,10,9,56
2013-09-30,27,10,21,5
2013-09-30,27,10,68,19
2013-09-30,30,19,16,23
2013-09-30,30,19,44,144
2013-09-30,30,19,65,1
2013-09-30,32,13,9,30
2013-09-30,32,13,19,1
2013-09-30,32,13,45,54
2013-09-30,35,5,16,24
2013-09-30,35,5,66,22
2013-09-30,35,5,105,2
2013-09-30,36,18,9,37
2013-09-30,36,18,30,1
2013-09-30,36,18,44,64
2013-09-30,37,13,5,24
2013-09-30,37,13,38,6
2013-09-30,37,13,45,41
2013-09-30,39,8,9,5
2013-09-30,39,8,36,12
2013-09-30,40,13,5,35
2013-09-30,40,13,45,59
2013-09-30,41,12,16,25
2013-09-30,41,12,68,19
2013-09-30,43,11,16,18
2013-09-30,43,11,37,10
2013-09-30,44,12,5,24
2013-09-30,44,12,68,58
2013-09-30,45,16,9,27
2013-09-30,45,16,26,8
2013-10-01,1,1,9,5
2013-10-01,1,1,28,2
2013-10-01,1,1,47,13
2013-10-01,4,9,9,97
2013-10-01,4,9,27,14
2013-10-01,4,9,101,2
2013-10-01,5,12,16,10
2013-10-01,5,12,20,1
2013-10-01,5,12,37,19
2013-10-01,7,6,5,23
2013-10-01,7,6,23,28
2013-10-01,7,6,95,53
2013-10-01,10,12,5,65
2013-10-01,10,12,21,4
2013-10-01,10,12,37,14
2013-10-01,11,10,9,11
2013-10-01,11,10,68,27
2013-10-01,12,11,16,38
2013-10-01,12,11,37,7
2013-10-01,13,6,5,87
2013-10-01,13,6,36,77
2013-10-01,14,16,9,13
2013-10-01,14,16,25,8
2013-10-01,15,13,5,79
2013-10-01,15,13,45,85
2013-10-01,16,2,16,23
2013-10-01,16,2,25,186
2013-10-01,19,15,16,12
2013-10-01,19,15,83,10
2013-10-01,22,10,9,49
2013-10-01,22,10,68,26
2013-10-01,24,9,6,23
2013-10-01,24,9,43,58
2013-10-01,25,13,9,177
2013-10-01,25,13,45,60
2013-10-01,27,10,9,31
2013-10-01,27,10,68,22
2013-10-01,30,19,16,14
2013-10-01,30,19,44,112
2013-10-01,30,19,65,1
2013-10-01,32,13,9,33
2013-10-01,32,13,45,34
2013-10-01,35,5,16,18
2013-10-01,35,5,66,22
2013-10-01,36,18,9,24
2013-10-01,36,18,44,87
2013-10-01,37,13,5,37
2013-10-01,37,13,15,2
2013-10-01,37,13,38,1
2013-10-01,37,13,45,43
2013-10-01,39,8,9,2
2013-10-01,39,8,36,8
2013-10-01,39,8,103,1
2013-10-01,40,13,5,44
2013-10-01,40,13,45,47
2013-10-01,41,12,16,32
2013-10-01,41,12,68,15
2013-10-01,43,11,16,44
2013-10-01,43,11,37,11
2013-10-01,44,12,5,48
2013-10-01,44,12,68,55
2013-10-01,45,16,9,7
2013-10-01,45,16,26,1
2013-10-02,1,1,9,17
2013-10-02,1,1,28,5
2013-10-02,1,1,47,6
2013-10-02,1,1,99,2
2013-10-02,2,14,5,101
2013-10-02,2,14,44,107
2013-10-02,3,7,5,66
2013-10-02,3,7,45,72
2013-10-02,4,9,9,118
2013-10-02,4,9,27,14
2013-10-02,5,12,16,19
2013-10-02,5,12,32,5
2013-10-02,5,12,37,14
2013-10-02,6,14,9,60
2013-10-02,6,14,45,74
2013-10-02,7,6,5,49
2013-10-02,7,6,23,22
2013-10-02,7,6,95,52
2013-10-02,8,4,5,31
2013-10-02,8,4,23,7
2013-10-02,8,4,59,1
2013-10-02,9,17,5,44
2013-10-02,9,17,10,2
2013-10-02,9,17,45,63
2013-10-02,10,12,5,101
2013-10-02,10,12,21,1
2013-10-02,10,12,37,23
2013-10-02,11,10,9,37
2013-10-02,11,10,68,29
2013-10-02,12,11,16,30
2013-10-02,12,11,37,11
2013-10-02,13,6,5,48
2013-10-02,13,6,36,60
2013-10-02,14,16,9,12
2013-10-02,14,16,25,5
2013-10-02,15,13,5,111
2013-10-02,15,13,17,1
2013-10-02,15,13,45,77
2013-10-02,16,2,16,15
2013-10-02,16,2,25,139
2013-10-02,17,20,9,130
2013-10-02,17,20,37,50
2013-10-02,18,17,5,15
2013-10-02,18,17,37,14
2013-10-02,19,15,16,9
2013-10-02,19,15,83,14
2013-10-02,20,7,5,98
2013-10-02,20,7,18,1
2013-10-02,20,7,41,26
2013-10-02,20,7,106,1
2013-10-02,22,10,9,24
2013-10-02,22,10,68,37
2013-10-02,23,17,5,25
2013-10-02,23,17,29,2
2013-10-02,23,17,45,40
2013-10-02,24,9,6,17
2013-10-02,24,9,43,45
2013-10-02,25,13,9,98
2013-10-02,25,13,45,71
2013-10-02,26,17,5,57
2013-10-02,26,17,45,8
2013-10-02,27,10,9,28
2013-10-02,27,10,21,1
2013-10-02,27,10,68,25
2013-10-02,28,7,5,89
2013-10-02,28,7,45,60
2013-10-02,31,17,9,50
2013-10-02,31,17,45,119
2013-10-02,31,17,98,1
2013-10-02,32,13,9,10
2013-10-02,32,13,19,1
2013-10-02,32,13,45,47
2013-10-02,34,17,9,71
2013-10-02,34,17,45,83
2013-10-02,34,17,52,2
2013-10-02,35,5,16,15
2013-10-02,35,5,66,11
2013-10-02,36,18,9,26
2013-10-02,36,18,44,55
2013-10-02,37,13,5,22
2013-10-02,37,13,38,3
2013-10-02,37,13,45,43
2013-10-02,37,13,53,1
2013-10-02,38,14,9,97
2013-10-02,38,14,45,93
2013-10-02,38,14,98,3
2013-10-02,39,8,9,10
2013-10-02,39,8,36,5
2013-10-02,40,13,5,18
2013-10-02,40,13,45,49
2013-10-02,40,13,51,2
2013-10-02,41,12,16,22
2013-10-02,41,12,68,17
2013-10-02,42,14,5,7
2013-10-02,42,14,45,74
2013-10-02,43,11,16,35
2013-10-02,43,11,37,9
2013-10-02,43,11,73,2
2013-10-02,44,12,5,43
2013-10-02,44,12,68,47
2013-10-02,45,16,9,7
2013-10-02,45,16,26,7
2013-10-03,1,1,9,15
2013-10-03,1,1,28,4
2013-10-03,1,1,47,10
2013-10-03,1,1,51,1
2013-10-03,2,14,5,21
2013-10-03,2,14,11,2
2013-10-03,2,14,44,100
2013-10-03,3,7,5,37
2013-10-03,3,7,45,66
2013-10-03,3,7,109,8
2013-10-03,4,9,9,68
2013-10-03,4,9,27,8
2013-10-03,5,12,16,26
2013-10-03,5,12,20,1
2013-10-03,5,12,37,16
2013-10-03,6,14,9,96
2013-10-03,6,14,45,75
2013-10-03,7,6,5,26
2013-10-03,7,6,23,19
2013-10-03,7,6,95,57
2013-10-03,8,4,5,45
2013-10-03,8,4,23,9
2013-10-03,9,17,5,33
2013-10-03,9,17,45,79
2013-10-03,9,17,105,1
2013-10-03,10,12,5,131
2013-10-03,10,12,37,28
2013-10-03,11,10,9,16
2013-10-03,11,10,68,24
2013-10-03,12,11,16,42
2013-10-03,12,11,37,13
2013-10-03,13,6,5,103
2013-10-03,13,6,36,39
2013-10-03,14,16,9,12
2013-10-03,14,16,25,10
2013-10-03,15,13,5,92
2013-10-03,15,13,15,4
2013-10-03,15,13,17,1
2013-10-03,15,13,45,79
2013-10-03,16,2,16,18
2013-10-03,16,2,25,161
2013-10-03,17,20,9,179
2013-10-03,17,20,37,73
2013-10-03,18,17,5,53
2013-10-03,18,17,37,5
2013-10-03,19,15,16,20
